Fan,Refrigerator,AirConditioner,Television,Monitor,Month,City,Company,TariffRate,ElectricityBill
16,22,1,6,1,11,Pune,Ringfeder Power Transmission India Pvt. Ltd.,9.1,3749.2
6,18,3,20,1,8,Gurgaon,NTPC Pvt. Ltd.,8.3,5411.6
14,22,2,5,12,9,Dahej,Ringfeder Power Transmission India Pvt. Ltd.,7.6,4218
6,19,3,20,1,9,Vadodara,Bonfiglioli Transmission Pvt. Ltd.,7.8,3400.8
14,22,2,14,1,8,Mumbai,Bonfiglioli Transmission Pvt. Ltd.,9.2,6228.4
5,17,0,6,7,5,Dahej,Guj Ind Power,7.6,2774
20,23,3,4,1,6,Mumbai,Reliance Energy,9.2,5050.8
11,23,3,3,12,4,Chennai,Bonfiglioli Transmission Pvt. Ltd.,8.8,4576
19,23,3,15,12,2,Hyderabad,TransRail Lighting,8.4,6585.6
14,23,3,15,12,1,Vadodara,Jaiprakash Power,7.8,5990.4
10,20,2,21,1,9,Vadodara,SJVN Ltd.,7.8,4118.4
7,22,0,18,1,11,Nagpur,Sterlite Power Transmission Ltd,8.9,3542.2
7,20,0,13,1,7,New Delhi,TransRail Lighting,8.5,3952.5
21,23,0,19,1,11,New Delhi,Ringfeder Power Transmission India Pvt. Ltd.,8.5,3774
16,23,3,15,1,2,Nagpur,KEC International,8.9,4574.6
7,22,0,20,1,8,Ratnagiri,GE T&D India Limited,7.4,3463.2
12,23,2,7,1,7,Pune,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,9.1,5168.8
7,18,3,5,1,1,Ahmedabad,Kalpataru Power,7.9,2433.2
6,23,0,22,1,3,Navi Mumbai,Power Grid Corp,9.3,4408.2
17,23,0,14,1,7,Gurgaon,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),8.3,4233
23,23,2,11,1,3,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",9.2,6145.6
11,22,2,18,12,9,Vadodara,Indowind Energy,7.8,4212
11,23,1,13,1,1,Pune,KEC International,9.1,4722.9
20,23,1,11,1,7,Pune,NLC India,9.1,3958.5
15,22,0,11,1,5,Chennai,L&T Transmission & Distribution,8.8,5104
18,22,1,7,1,3,Faridabad,JSW Energy Ltd.,8.1,3588.3
22,22,1,20,1,7,Kolkata,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",8.7,5002.5
13,22,1,14,1,7,Navi Mumbai,Orient Green,9.3,5198.7
16,22,3,3,1,11,Pune,NTPC Pvt. Ltd.,9.1,3585.4
19,23,0,22,1,12,Vadodara,Guj Ind Power,7.8,4212
9,19,2,11,1,9,Navi Mumbai,Adani Power Ltd.,9.3,4185
5,22,0,14,1,4,Shimla,Adani Power Ltd.,7.7,3726.8
8,23,2,18,1,12,New Delhi,Jaiprakash Power,8.5,5151
19,22,0,8,1,8,Gurgaon,TransRail Lighting,8.3,3552.4
9,18,1,14,1,6,Chennai,Torrent Power Ltd.,8.8,3696
23,22,2,9,1,10,Kolkata,Unitech Power Transmission Ltd.,8.7,5524.5
5,23,3,11,1,11,Kolkata,Optibelt Power Transmission India Private Limited,8.7,3862.8
15,23,0,21,12,7,Kolkata,KEC International,8.7,6472.8
17,22,1,22,1,1,Ratnagiri,Indowind Energy,7.4,5461.2
10,17,2,4,7,9,Navi Mumbai,Bonfiglioli Transmission Pvt. Ltd.,9.3,2511
12,22,2,15,12,11,Chennai,L&T Transmission & Distribution,8.8,5984
6,21,0,19,7,12,Faridabad,NTPC Pvt. Ltd.,8.1,3385.8
6,22,1,20,1,5,Pune,NTPC Pvt. Ltd.,9.1,4031.3
18,22,1,14,1,8,Dahej,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),7.6,3108.4
19,23,3,10,1,10,Noida,NHPC,8.2,4559.2
19,22,1,18,1,12,Noida,Jaiprakash Power,8.2,4592
14,23,2,10,12,10,Kolkata,Ringfeder Power Transmission India Pvt. Ltd.,8.7,4776.3
20,23,0,4,1,12,Gurgaon,Reliance Energy,8.3,3436.2
18,22,0,14,1,8,Hyderabad,Guj Ind Power,8.4,4771.2
14,23,2,4,1,3,Hyderabad,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",8.4,4796.4
19,22,3,13,1,10,Pune,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,9.1,5514.6
13,23,3,11,1,6,Pune,Jyoti Structure,9.1,5523.7
10,19,1,17,1,4,Chennai,L&T Transmission & Distribution,8.8,4655.2
22,22,3,4,1,5,Noida,SJVN Ltd.,8.2,5231.6
10,22,2,9,1,12,Vadodara,Tata Power Company Ltd.,7.8,3229.2
5,20,1,7,7,5,Mumbai,JSW Energy Ltd.,9.2,3220
15,22,0,16,1,5,Ratnagiri,Neueon Towers / Sujana Towers Ltd.,7.4,3922
21,23,2,22,12,1,Ratnagiri,Kalpataru Power,7.4,4876.6
14,22,2,6,12,6,Vadodara,Neueon Towers / Sujana Towers Ltd.,7.8,3681.6
15,22,0,4,1,1,Nagpur,Jaiprakash Power,8.9,3408.7
22,23,1,9,1,12,Pune,Neueon Towers / Sujana Towers Ltd.,9.1,3776.5
12,23,3,11,1,8,Dahej,Adani Power Ltd.,7.6,4088.8
9,22,2,22,7,7,Dahej,Optibelt Power Transmission India Private Limited,7.6,4218
18,23,1,15,1,7,Nagpur,Jyoti Structure,8.9,3924.9
6,22,2,17,1,2,Mumbai,Sunil Hitech Eng,9.2,4590.8
17,23,1,20,1,11,Noida,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),8.2,4829.8
20,22,2,9,1,6,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,9.2,3606.4
16,22,0,10,1,4,Hyderabad,L&T Transmission & Distribution,8.4,4393.2
22,22,1,11,1,11,New Delhi,NTPC Pvt. Ltd.,8.5,4046
19,22,1,18,1,3,Navi Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,9.3,4622.1
14,23,0,10,1,7,Navi Mumbai,NTPC Pvt. Ltd.,9.3,3199.2
20,23,1,6,1,6,Pune,Orient Green,9.1,4932.2
7,22,1,18,1,10,Hyderabad,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,8.4,3872.4
12,23,0,16,1,11,Kolkata,Optibelt Power Transmission India Private Limited,8.7,3445.2
19,22,1,15,1,4,Chennai,Torrent Power Ltd.,8.8,4540.8
22,23,1,12,1,7,Ratnagiri,CESC,7.4,5128.2
17,22,0,3,12,5,Hyderabad,Reliance Energy,8.4,3847.2
17,23,2,20,1,4,Dahej,Tata Power Company Ltd.,7.6,4043.2
16,23,3,13,1,1,Faridabad,Unitech Power Transmission Ltd.,8.1,5070.6
15,22,0,5,1,2,Dahej,Kalpataru Power,7.6,3526.4
7,23,2,21,1,6,Dahej,Kalpataru Power,7.6,3974.8
10,19,2,7,1,2,Vadodara,Reliance Power,7.8,3416.4
6,23,1,18,7,5,Chennai,SJVN Ltd.,8.8,5165.6
12,23,1,5,1,7,Noida,Neueon Towers / Sujana Towers Ltd.,8.2,2829
13,23,3,3,1,2,Ratnagiri,Indowind Energy,7.4,2952.6
16,23,2,15,1,3,Gurgaon,CESC,8.3,5237.3
12,22,0,14,1,9,Nagpur,Neueon Towers / Sujana Towers Ltd.,8.9,2972.6
14,22,0,14,12,1,New Delhi,Jaiprakash Power,8.5,5032
21,22,3,18,1,5,Shimla,Sunil Hitech Eng,7.7,5659.5
13,23,2,16,1,1,Faridabad,Sunil Hitech Eng,8.1,4803.3
21,23,1,6,1,3,Hyderabad,NLC India,8.4,4426.8
20,23,3,20,1,9,Ratnagiri,Neueon Towers / Sujana Towers Ltd.,7.4,4773
9,23,3,12,1,3,Chennai,Torrent Power Ltd.,8.8,4831.2
9,18,2,14,1,9,Mumbai,Bonfiglioli Transmission Pvt. Ltd.,9.2,3229.2
13,22,1,16,1,5,Navi Mumbai,Reliance Power,9.3,5710.2
9,18,2,13,1,3,Mumbai,Tata Power Company Ltd.,9.2,3496
19,23,0,19,1,10,Ratnagiri,Reliance Power,7.4,4713.8
6,19,1,8,1,3,Vadodara,Tata Power Company Ltd.,7.8,2730
10,22,2,7,1,5,Dahej,NLC India,7.6,3496
13,22,2,18,1,10,Gurgaon,Sunil Hitech Eng,8.3,4805.7
19,23,0,9,1,9,Faridabad,Reliance Energy,8.1,4365.9
20,22,0,10,1,1,Ahmedabad,CESC,7.9,4131.7
15,22,1,11,1,2,Shimla,Jyoti Structure,7.7,3372.6
23,22,2,17,1,11,Faridabad,Neueon Towers / Sujana Towers Ltd.,8.1,4689.9
17,22,2,16,1,3,Navi Mumbai,Neueon Towers / Sujana Towers Ltd.,9.3,5998.5
6,23,0,14,1,4,Vadodara,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",7.8,3198
22,23,3,9,1,5,Nagpur,GE T&D India Limited,8.9,4432.2
13,22,2,19,1,6,Ahmedabad,KEC International,7.9,4171.2
11,22,3,4,1,2,Navi Mumbai,Sterlite Power Transmission Ltd,9.3,5003.4
22,23,2,16,12,1,Vadodara,Tata Power Company Ltd.,7.8,6146.4
9,23,3,8,1,1,Nagpur,TransRail Lighting,8.9,3942.7
22,23,2,9,1,1,Nagpur,L&T Transmission & Distribution,8.9,5909.6
11,22,2,12,1,4,Mumbai,Reliance Energy,9.2,5446.4
5,21,0,13,1,9,Hyderabad,JSW Energy Ltd.,8.4,3922.8
13,22,0,19,1,4,Noida,TransRail Lighting,8.2,4739.6
23,22,3,10,1,5,Gurgaon,Unitech Power Transmission Ltd.,8.3,5146
22,23,1,12,1,9,Nagpur,Power Grid Corp,8.9,4530.1
11,23,1,9,1,3,Ratnagiri,KEC International,7.4,4010.8
19,23,0,22,12,3,Vadodara,Torrent Power Ltd.,7.8,4446
12,23,1,3,1,5,Vadodara,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",7.8,4095
20,23,3,12,1,12,Vadodara,Unitech Power Transmission Ltd.,7.8,4726.8
6,23,0,13,1,1,Navi Mumbai,Sterlite Power Transmission Ltd,9.3,3348
16,22,0,22,1,12,New Delhi,Power Grid Corp,8.5,3740
13,22,0,14,1,1,Noida,Tata Power Company Ltd.,8.2,4034.4
23,23,3,21,12,7,Faridabad,TransRail Lighting,8.1,7281.9
22,22,1,19,1,1,Navi Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),9.3,4398.9
5,18,3,9,1,4,Hyderabad,Reliance Energy,8.4,2343.6
16,23,3,10,1,2,Chennai,Guj Ind Power,8.8,3432
16,22,0,17,1,1,Gurgaon,Guj Ind Power,8.3,3203.8
7,18,3,15,7,9,Navi Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",9.3,5012.7
19,23,1,6,1,9,Navi Mumbai,Torrent Power Ltd.,9.3,3394.5
19,22,0,15,1,5,Noida,Guj Ind Power,8.2,4526.4
7,20,3,6,1,2,Ahmedabad,Neueon Towers / Sujana Towers Ltd.,7.9,3491.8
23,23,0,8,1,12,Pune,Sunil Hitech Eng,9.1,3312.4
18,23,1,18,1,9,Shimla,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),7.7,4158
13,23,3,15,1,10,Pune,Bonfiglioli Transmission Pvt. Ltd.,9.1,6524.7
8,21,0,21,1,4,Ahmedabad,Kalpataru Power,7.9,4574.1
14,23,0,5,12,10,Pune,Reliance Energy,9.1,5824
22,23,2,17,1,4,Dahej,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",7.6,4028
10,18,3,22,1,2,Shimla,Bonfiglioli Transmission Pvt. Ltd.,7.7,2956.8
22,23,3,6,1,12,Navi Mumbai,Adani Power Ltd.,9.3,4017.6
7,22,1,10,1,11,Nagpur,Sunil Hitech Eng,8.9,4636.9
13,23,0,3,1,7,Chennai,NHPC,8.8,3792.8
15,22,3,22,12,7,Mumbai,NLC India,9.2,7074.8
14,22,2,16,1,8,Navi Mumbai,Reliance Energy,9.3,6017.1
16,23,3,14,1,2,Kolkata,CESC,8.7,5341.8
13,23,3,3,1,4,Ahmedabad,Tata Power Company Ltd.,7.9,4503
20,23,2,19,12,4,Faridabad,Jaiprakash Power,8.1,5726.7
5,17,2,11,7,9,Ahmedabad,KEC International,7.9,3950
13,22,2,19,1,11,Hyderabad,Unitech Power Transmission Ltd.,8.4,5754
22,23,1,10,1,6,Hyderabad,L&T Transmission & Distribution,8.4,4116
13,23,1,8,1,3,Faridabad,Optibelt Power Transmission India Private Limited,8.1,2745.9
7,19,1,14,7,4,Vadodara,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",7.8,3720.6
20,22,2,13,1,11,Chennai,Ringfeder Power Transmission India Pvt. Ltd.,8.8,4672.8
5,20,3,16,1,6,Kolkata,Power Grid Corp,8.7,4602.3
17,23,3,14,12,2,Shimla,Jaiprakash Power,7.7,5821.2
13,23,0,11,1,9,Pune,Ringfeder Power Transmission India Pvt. Ltd.,9.1,3230.5
12,22,1,7,1,6,Noida,Kalpataru Power,8.2,2476.4
16,22,1,13,1,11,Dahej,Torrent Power Ltd.,7.6,3572
23,23,3,7,1,6,Kolkata,Orient Green,8.7,3714.9
15,22,3,3,1,6,Gurgaon,Sunil Hitech Eng,8.3,4075.3
9,21,0,5,1,4,Kolkata,Bonfiglioli Transmission Pvt. Ltd.,8.7,2966.7
14,23,3,10,1,11,Shimla,Sunil Hitech Eng,7.7,4943.4
21,22,3,14,1,11,Kolkata,Reliance Energy,8.7,5315.7
7,20,3,20,1,11,Noida,Bonfiglioli Transmission Pvt. Ltd.,8.2,3813
15,23,3,17,1,3,Pune,GE T&D India Limited,9.1,5150.6
23,23,0,7,1,3,Shimla,L&T Transmission & Distribution,7.7,4758.6
15,23,0,9,1,7,Ahmedabad,Reliance Power,7.9,3965.8
11,23,2,4,1,4,Shimla,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),7.7,2918.3
23,23,2,11,1,10,Pune,GE T&D India Limited,9.1,5305.3
11,22,0,11,1,5,Hyderabad,GE T&D India Limited,8.4,2931.6
20,23,2,13,1,1,Nagpur,SJVN Ltd.,8.9,6132.1
14,23,2,19,12,8,New Delhi,Sunil Hitech Eng,8.5,6264.5
19,22,1,7,1,6,Shimla,NHPC,7.7,4042.5
8,18,3,17,1,1,Ratnagiri,Torrent Power Ltd.,7.4,2878.6
9,17,1,19,7,2,Noida,Power Grid Corp,8.2,3058.6
14,23,0,4,12,4,Ratnagiri,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,7.4,2701
22,23,2,21,1,3,Mumbai,Jyoti Structure,9.2,6320.4
23,22,1,17,1,3,Vadodara,Neueon Towers / Sujana Towers Ltd.,7.8,4157.4
16,23,1,4,1,5,Ahmedabad,Ringfeder Power Transmission India Pvt. Ltd.,7.9,3515.5
10,17,3,8,1,7,Mumbai,L&T Transmission & Distribution,9.2,4149.2
14,22,2,6,1,3,New Delhi,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),8.5,5015
14,23,0,5,1,6,Hyderabad,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),8.4,3393.6
23,22,3,15,12,11,New Delhi,Unitech Power Transmission Ltd.,8.5,6902
13,23,1,5,1,5,Nagpur,Jaiprakash Power,8.9,2794.6
20,23,3,17,1,5,Faridabad,NHPC,8.1,5832
18,22,0,18,1,9,Nagpur,Torrent Power Ltd.,8.9,4067.3
22,22,1,12,1,8,Ratnagiri,Optibelt Power Transmission India Private Limited,7.4,3603.8
5,21,2,17,1,9,Kolkata,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",8.7,4706.7
21,22,2,22,1,12,Noida,SJVN Ltd.,8.2,4633
23,23,1,19,1,8,Shimla,Tata Power Company Ltd.,7.7,3796.1
16,22,0,20,1,8,Hyderabad,Adani Power Ltd.,8.4,3738
23,22,3,14,1,10,Dahej,Jaiprakash Power,7.6,4172.4
10,21,0,12,7,6,Gurgaon,CESC,8.3,4050.4
9,20,3,4,1,7,Hyderabad,Torrent Power Ltd.,8.4,3998.4
21,22,3,17,12,12,Ratnagiri,Reliance Energy,7.4,6393.6
12,23,3,15,1,8,Ratnagiri,Unitech Power Transmission Ltd.,7.4,4336.4
18,22,3,13,1,7,Ahmedabad,Optibelt Power Transmission India Private Limited,7.9,4929.6
23,23,2,9,1,10,Dahej,Reliance Power,7.6,4256
15,23,0,5,1,11,Hyderabad,Guj Ind Power,8.4,2536.8
6,22,0,11,1,11,Faridabad,Ringfeder Power Transmission India Pvt. Ltd.,8.1,2697.3
9,18,3,9,7,2,Shimla,Neueon Towers / Sujana Towers Ltd.,7.7,3511.2
19,22,3,21,12,2,Kolkata,Adani Power Ltd.,8.7,5802.9
6,18,0,13,1,12,Nagpur,CESC,8.9,2287.3
22,23,2,19,1,2,Vadodara,Guj Ind Power,7.8,4992
7,22,2,17,1,12,Ratnagiri,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,7.4,4040.4
15,23,1,7,1,1,Mumbai,TransRail Lighting,9.2,5133.6
19,23,3,21,1,10,Hyderabad,Reliance Energy,8.4,6039.6
22,22,0,18,12,4,Ahmedabad,Reliance Energy,7.9,4819
8,20,1,8,1,8,Hyderabad,GE T&D India Limited,8.4,2881.2
12,23,2,5,1,5,New Delhi,SJVN Ltd.,8.5,4964
13,22,1,9,1,6,Pune,SJVN Ltd.,9.1,4795.7
5,23,3,14,7,8,Mumbai,Tata Power Company Ltd.,9.2,4673.6
17,23,3,5,12,9,New Delhi,Jaiprakash Power,8.5,5295.5
16,22,3,22,1,1,Noida,Neueon Towers / Sujana Towers Ltd.,8.2,5567.8
17,23,2,5,12,6,Faridabad,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),8.1,4608.9
22,22,2,9,12,9,Navi Mumbai,Sunil Hitech Eng,9.3,6193.8
7,22,0,16,1,5,Hyderabad,Jyoti Structure,8.4,4536
20,23,1,20,12,4,Hyderabad,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,8.4,6980.4
8,21,2,12,1,12,Ratnagiri,Tata Power Company Ltd.,7.4,3093.2
19,23,2,5,1,5,Dahej,Power Grid Corp,7.6,4879.2
5,20,0,6,1,2,Pune,Ringfeder Power Transmission India Pvt. Ltd.,9.1,1656.2
23,22,1,7,1,11,New Delhi,NHPC,8.5,4020.5
20,22,3,22,1,12,Ahmedabad,Jyoti Structure,7.9,5861.8
19,22,0,7,1,10,Kolkata,TransRail Lighting,8.7,3627.9
19,23,3,5,1,3,Hyderabad,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),8.4,4351.2
14,22,1,5,1,5,Ahmedabad,Jaiprakash Power,7.9,3728.8
20,23,3,8,12,10,Chennai,Sterlite Power Transmission Ltd,8.8,5667.2
20,22,1,5,1,11,Shimla,GE T&D India Limited,7.7,4127.2
16,22,1,14,1,3,Pune,Unitech Power Transmission Ltd.,9.1,5551
13,22,0,5,12,1,Pune,Tata Power Company Ltd.,9.1,4659.2
18,23,1,3,1,2,Kolkata,NTPC Pvt. Ltd.,8.7,2401.2
14,22,0,17,12,10,Faridabad,Indowind Energy,8.1,4876.2
18,22,2,17,1,6,Ahmedabad,NLC India,7.9,4076.4
5,17,3,7,1,7,Ratnagiri,SJVN Ltd.,7.4,2234.8
6,20,0,12,1,4,Pune,Power Grid Corp,9.1,4604.6
22,22,0,19,1,1,Pune,Ringfeder Power Transmission India Pvt. Ltd.,9.1,4158.7
16,23,2,12,1,11,Noida,Unitech Power Transmission Ltd.,8.2,4116.4
15,22,2,19,12,5,Faridabad,KEC International,8.1,5929.2
11,22,1,11,1,11,Noida,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),8.2,3673.6
17,23,2,22,12,1,Chennai,Indowind Energy,8.8,6388.8
23,22,0,6,1,4,Dahej,NLC India,7.6,2629.6
5,19,3,11,7,5,Shimla,Sterlite Power Transmission Ltd,7.7,2879.8
9,17,1,5,7,8,Shimla,SJVN Ltd.,7.7,3087.7
21,22,1,3,1,5,Pune,Jyoti Structure,9.1,3958.5
6,19,3,16,7,3,Vadodara,Torrent Power Ltd.,7.8,4469.4
10,22,0,12,7,10,Hyderabad,L&T Transmission & Distribution,8.4,4880.4
8,18,2,19,7,6,Chennai,Guj Ind Power,8.8,4039.2
19,23,0,6,12,6,Kolkata,Ringfeder Power Transmission India Pvt. Ltd.,8.7,5715.9
22,22,3,4,1,7,Gurgaon,SJVN Ltd.,8.3,3295.1
22,23,0,13,12,9,Navi Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,9.3,5542.8
16,22,0,4,1,7,Vadodara,L&T Transmission & Distribution,7.8,2893.8
17,22,0,16,1,5,Ahmedabad,Tata Power Company Ltd.,7.9,4447.7
6,20,0,6,7,4,New Delhi,CESC,8.5,3400
6,17,3,17,1,10,Gurgaon,NHPC,8.3,4872.1
23,22,3,19,1,12,Pune,Unitech Power Transmission Ltd.,9.1,6060.6
19,22,1,3,1,9,Ahmedabad,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",7.9,4210.7
8,19,2,15,7,11,Faridabad,Guj Ind Power,8.1,3580.2
8,21,2,4,1,5,Navi Mumbai,Bonfiglioli Transmission Pvt. Ltd.,9.3,2892.3
14,22,2,21,1,7,Ahmedabad,GE T&D India Limited,7.9,3934.2
13,23,2,10,1,2,Shimla,KEC International,7.7,3880.8
16,23,3,14,12,4,Navi Mumbai,JSW Energy Ltd.,9.3,6138
6,23,2,4,1,2,Shimla,Power Grid Corp,7.7,2163.7
15,23,1,9,1,10,Chennai,Reliance Power,8.8,3132.8
16,22,1,16,1,4,Ahmedabad,CESC,7.9,4368.7
14,23,1,10,1,11,Hyderabad,Adani Power Ltd.,8.4,4502.4
12,22,3,3,12,7,Navi Mumbai,Orient Green,9.3,4715.1
6,21,3,8,1,5,Mumbai,Guj Ind Power,9.2,3054.4
22,22,1,14,12,9,Pune,NHPC,9.1,5405.4
13,22,2,9,1,8,Noida,SJVN Ltd.,8.2,5067.6
15,23,1,22,1,11,Faridabad,Bonfiglioli Transmission Pvt. Ltd.,8.1,3912.3
21,23,0,5,1,2,Chennai,GE T&D India Limited,8.8,2569.6
10,21,0,3,1,3,Nagpur,Neueon Towers / Sujana Towers Ltd.,8.9,3622.3
20,22,1,7,1,1,Ratnagiri,Neueon Towers / Sujana Towers Ltd.,7.4,4173.6
22,23,0,4,1,6,Gurgaon,Ringfeder Power Transmission India Pvt. Ltd.,8.3,2490
16,22,1,18,1,9,Ahmedabad,Adani Power Ltd.,7.9,5079.7
9,21,0,19,1,11,Noida,TransRail Lighting,8.2,3772
15,23,1,19,1,11,Ratnagiri,Neueon Towers / Sujana Towers Ltd.,7.4,3441
16,22,2,4,1,12,Hyderabad,Power Grid Corp,8.4,4174.8
16,23,0,15,12,12,Nagpur,Orient Green,8.9,5357.8
13,22,2,14,12,10,Chennai,Ringfeder Power Transmission India Pvt. Ltd.,8.8,5315.2
11,23,3,13,12,10,Noida,Sterlite Power Transmission Ltd,8.2,4526.4
9,23,1,22,1,11,Vadodara,NLC India,7.8,4266.6
19,23,2,7,1,9,Ratnagiri,Tata Power Company Ltd.,7.4,3322.6
20,22,2,3,1,1,Ratnagiri,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),7.4,3285.6
23,23,0,18,1,8,Shimla,L&T Transmission & Distribution,7.7,4288.9
18,22,0,8,1,1,Navi Mumbai,Tata Power Company Ltd.,9.3,3999
16,22,0,11,12,2,Mumbai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,9.2,4360.8
7,19,0,4,1,8,Noida,JSW Energy Ltd.,8.2,1951.6
21,22,2,21,1,7,Mumbai,Bonfiglioli Transmission Pvt. Ltd.,9.2,6136.4
12,23,1,10,1,5,Shimla,Indowind Energy,7.7,3457.3
16,22,2,21,1,1,New Delhi,Orient Green,8.5,5559
16,23,1,5,1,3,Ahmedabad,NLC India,7.9,2701.8
20,22,2,21,1,9,Shimla,L&T Transmission & Distribution,7.7,4635.4
5,23,2,3,1,9,Ratnagiri,CESC,7.4,3663
16,22,2,4,1,1,Dahej,Jyoti Structure,7.6,3404.8
10,21,0,4,1,8,Navi Mumbai,TransRail Lighting,9.3,2892.3
15,23,1,20,1,7,Kolkata,GE T&D India Limited,8.7,5950.8
16,23,3,22,12,4,Gurgaon,L&T Transmission & Distribution,8.3,5295.4
17,23,1,15,1,5,Gurgaon,Guj Ind Power,8.3,4739.3
16,22,0,10,1,1,Gurgaon,Jyoti Structure,8.3,3759.9
15,23,3,19,1,6,Faridabad,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",8.1,4536
17,22,3,11,1,10,Chennai,Jaiprakash Power,8.8,4840
18,23,0,19,1,9,Hyderabad,CESC,8.4,3435.6
20,22,0,10,1,1,Dahej,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,7.6,4499.2
21,22,0,22,1,6,Ratnagiri,GE T&D India Limited,7.4,3426.2
5,23,2,22,1,11,Kolkata,Orient Green,8.7,4680.6
6,20,0,14,7,2,Vadodara,NLC India,7.8,3588
13,23,2,13,1,11,Vadodara,Reliance Power,7.8,5163.6
9,21,3,22,1,6,Mumbai,Bonfiglioli Transmission Pvt. Ltd.,9.2,4103.2
22,22,1,7,1,6,Pune,Sterlite Power Transmission Ltd,9.1,4459
18,22,0,21,12,9,Dahej,GE T&D India Limited,7.6,4940
20,23,1,14,1,6,Hyderabad,Adani Power Ltd.,8.4,3973.2
20,23,2,16,12,11,Chennai,NLC India,8.8,6749.6
8,22,3,7,1,11,Nagpur,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),8.9,3924.9
13,22,0,4,1,8,Noida,CESC,8.2,3558.8
5,18,1,16,1,9,Chennai,CESC,8.8,4470.4
5,19,2,7,1,4,Ahmedabad,Orient Green,7.9,2543.8
16,23,1,9,1,11,Nagpur,KEC International,8.9,4895
16,22,3,16,1,11,Pune,NTPC Pvt. Ltd.,9.1,6224.4
12,22,3,22,12,7,Kolkata,L&T Transmission & Distribution,8.7,5280.9
15,22,2,5,1,4,Faridabad,Optibelt Power Transmission India Private Limited,8.1,4195.8
20,23,1,13,1,2,Mumbai,L&T Transmission & Distribution,9.2,4176.8
16,22,2,16,12,11,Kolkata,Ringfeder Power Transmission India Pvt. Ltd.,8.7,6559.8
5,19,3,12,1,8,Gurgaon,Indowind Energy,8.3,4415.6
21,23,2,7,1,2,Noida,TransRail Lighting,8.2,3370.2
13,22,0,6,1,3,Faridabad,Tata Power Company Ltd.,8.1,2389.5
17,23,2,3,1,6,Navi Mumbai,Adani Power Ltd.,9.3,4975.5
10,23,2,4,1,12,New Delhi,KEC International,8.5,4097
18,23,0,15,12,8,New Delhi,Bonfiglioli Transmission Pvt. Ltd.,8.5,6307
13,22,3,19,1,3,Mumbai,Sunil Hitech Eng,9.2,4701.2
6,23,3,3,1,6,Faridabad,JSW Energy Ltd.,8.1,3555.9
21,23,3,3,1,1,Pune,CESC,9.1,3785.6
8,20,3,12,1,11,Ahmedabad,Jaiprakash Power,7.9,4131.7
22,22,1,10,12,9,Gurgaon,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,8.3,6017.5
8,22,0,19,1,3,Nagpur,KEC International,8.9,4467.8
10,19,0,15,1,10,Vadodara,Torrent Power Ltd.,7.8,3174.6
18,23,0,3,1,7,Vadodara,Jyoti Structure,7.8,2394.6
23,22,2,3,1,7,Chennai,NHPC,8.8,4584.8
22,23,1,21,1,10,Noida,Ringfeder Power Transmission India Pvt. Ltd.,8.2,4264
6,17,2,16,1,9,Kolkata,GE T&D India Limited,8.7,3314.7
12,23,1,9,1,8,Noida,Kalpataru Power,8.2,4403.4
6,19,1,22,7,12,Noida,GE T&D India Limited,8.2,3878.6
15,23,0,15,12,7,Dahej,GE T&D India Limited,7.6,5114.8
16,22,0,22,1,9,Noida,Sunil Hitech Eng,8.2,5551.4
